,product_title,product_main_image_url,app_sale_price,product_detail_url,product_id,evaluate_rate,original_price,manufacturer,prod_overview,price_range,RAM,ROM,total_des
163,"iQOO 7 5G (Storm Black, 8GB RAM, 128GB Storage) | 3GB Extended RAM | Upto 12 Months No Cost EMI | 6 Months Free Screen Replacement",https://m.media-amazon.com/images/I/51OvvRTnJTS._AC_UY218_.jpg,29990,https://www.amazon.in/dp/B085J1RJV6,B085J1RJV6,4.5/5,"₹34,990",iQOO,Qualcomm Snapdragon 870 5G Mobile PlatformIntelligent Display Chip with Enhanced Frame Rate & All HDR48MP OIS Main camera with Sony IMX598 sensor66W FlashCharge with 4400mAh Battery16.82cm (6.62) 120Hz AMOLED Display with 1300 peak brightness along with 300Hz Touch Sampling Rate6000mm² Graphite Layer Full Coverage Liquid Cooling Technology,20k-30k,8.0,3,4.5/5 20k-30k iQOO Qualcomm Snapdragon 870 5G Mobile PlatformIntelligent Display Chip with Enhanced Frame Rate & All HDR48MP OIS Main camera with Sony IMX598 sensor66W FlashCharge with 4400mAh Battery16.82cm (6.62) 120Hz AMOLED Display with 1300 peak brightness along with 300Hz Touch Sampling Rate6000mm² Graphite Layer Full Coverage Liquid Cooling Technology
164,(Renewed) NOKIA 105 TA-1174 DS in Black,https://m.media-amazon.com/images/I/31epIjp9ToL._AC_UY218_.jpg,1104.15,https://www.amazon.in/dp/B07XZBYN66,B07XZBYN66,3.9/5,"₹1,299",NOKIA,This Certified Refurbished product is tested to work and look like new with minimal to no signs of wear & tear; the product comes with relevant accessories (Except headphone and case) and is backed by a minimum six month supplier-backed warranty; box may be generic4.572 centimeters (1.8-inch) with QQVGA display pixels resolutionDual SIM800mAH lithium-ion battery1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,1k-10k,0.0,0,3.9/5 1k-10k NOKIA This Certified Refurbished product is tested to work and look like new with minimal to no signs of wear & tear; the product comes with relevant accessories (Except headphone and case) and is backed by a minimum six month supplier-backed warranty; box may be generic4.572 centimeters (1.8-inch) with QQVGA display pixels resolutionDual SIM800mAH lithium-ion battery1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase
165,"OPPO A15 (Dynamic Black, 3GB RAM, 32GB Storage)",https://m.media-amazon.com/images/I/71maXizzu8L._AC_UY218_.jpg,10990,https://www.amazon.in/dp/B0844516JL,B0844516JL,4.2/5,"₹12,990",OPPO,"Memory, Storage & SIM: 3GB RAM | 32GB internal memory expandable up to 256GB | Dual SIM (nano+nano) dual-standby (4G+416.55 centimeters (6.52 inch) HD+ multi-touch capacitive touchscreen with 1600 x 720 pixels resolution, 269 ppi pixel density and 16.7M color support | Rear fingerprint sensor + AI face unlock | Eye comfort - Filters blue light to reduce damage to the eyBox also includes: USB cable, adapter, sim tray ejector, protective case, booklet with warranty card and quick gui13MP main camera + 2MP depth camera + 2MP macro lens AI triple primary camera with photo, video, panoramic, portrait, time-lapse | 5MP AI beautification front cameColorOS 7.2 based on Android v10 operating system with 2.3GHz MediaTek Helio P35 octa core processor, GPU IMG GE83",10k-20k,3.0,32,"4.2/5 10k-20k OPPO Memory, Storage & SIM: 3GB RAM | 32GB internal memory expandable up to 256GB | Dual SIM (nano+nano) dual-standby (4G+416.55 centimeters (6.52 inch) HD+ multi-touch capacitive touchscreen with 1600 x 720 pixels resolution, 269 ppi pixel density and 16.7M color support | Rear fingerprint sensor + AI face unlock | Eye comfort - Filters blue light to reduce damage to the eyBox also includes: USB cable, adapter, sim tray ejector, protective case, booklet with warranty card and quick gui13MP main camera + 2MP depth camera + 2MP macro lens AI triple primary camera with photo, video, panoramic, portrait, time-lapse | 5MP AI beautification front cameColorOS 7.2 based on Android v10 operating system with 2.3GHz MediaTek Helio P35 octa core processor, GPU IMG GE83"
166,"Motorola E7 Power (Tahiti Blue, 64 GB) (4 GB RAM)",https://m.media-amazon.com/images/I/31zh43WnnfL._AC_UY218_.jpg,,https://www.amazon.in/dp/B08XQYFBM7,B08XQYFBM7,4.1/5,,Motorola,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.54 cm (6.51 inch) HD+ Display13MP + 2MP | 5MP Front Camera5000 mAh BatteryMediaTek Helio G25 Processor,,0.0,4,4.1/5  Motorola 4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.54 cm (6.51 inch) HD+ Display13MP + 2MP | 5MP Front Camera5000 mAh BatteryMediaTek Helio G25 Processor
167,"Lava Z2 Flame Red, 2GB RAM, 32GB Storage",https://m.media-amazon.com/images/I/41n8jTxKLML._AC_UY218_.jpg,7199,https://www.amazon.in/dp/B08S2X11WG,B08S2X11WG,4.1/5,"₹7,999",Lava,"Powerful 2.3 GHz MediaTek Helio G35 Octa-core chipset (Hyoer-engine powered for enhanced gaming performance) with 2GB RAM and 32GB Storage13+2 MP AI Rear Camera with Beauty mode, Bokeh Mode, Night Mode, HDR Mode, Burst Mode, AI Scene Detection along with 8MP Selfie cameraBloatware-free Stock Android 10 Go OS – Let’s you go the extra mile6.5” HD+ water-drop notch display with Corning Gorilla Glass 3 protection5000mAh battery (non- removable)| face- unlockMilitary grade certified durability standards1 Year Handset Warranty and 6 Months Warranty on AccessoriesThe Box does not contain earphones",1k-10k,2.0,32,"4.1/5 1k-10k Lava Powerful 2.3 GHz MediaTek Helio G35 Octa-core chipset (Hyoer-engine powered for enhanced gaming performance) with 2GB RAM and 32GB Storage13+2 MP AI Rear Camera with Beauty mode, Bokeh Mode, Night Mode, HDR Mode, Burst Mode, AI Scene Detection along with 8MP Selfie cameraBloatware-free Stock Android 10 Go OS – Let’s you go the extra mile6.5” HD+ water-drop notch display with Corning Gorilla Glass 3 protection5000mAh battery (non- removable)| face- unlockMilitary grade certified durability standards1 Year Handset Warranty and 6 Months Warranty on AccessoriesThe Box does not contain earphones"
168,"Vivo Y20G (Obsidiant Black, 6GB RAM, 128GB) with No Cost EMI/Additional Exchange Offers",https://m.media-amazon.com/images/I/5108+4rkSEL._AC_UY218_.jpg,15990,https://www.amazon.in/dp/B08LRF1J8G,B08LRF1J8G,4.2/5,"₹18,990",Vivo,"13MP+2MP+2MP rear camera | 8MP front camera16.55 centimeters (6.51 inch) HD+ display with 1600 x 720 pixels resolutionMemory, Storage & SIM: 6GB RAM | 128GB internal memory expandable up to 1TB | Dual SIM (nano+nano) dual-standby (4G+4G)Funtouch OS 11 based on Android 11 operating system with MediaTek Helio G80 octa core processor5000mAH lithium-ion battery (Type C) with 18W fast charging. 1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase. Box includes: Handset, Documentation, USB cable, USB power adapter, sim ejector pin, protective case, protective film (1 applied)",10k-20k,6.0,128,"4.2/5 10k-20k Vivo 13MP+2MP+2MP rear camera | 8MP front camera16.55 centimeters (6.51 inch) HD+ display with 1600 x 720 pixels resolutionMemory, Storage & SIM: 6GB RAM | 128GB internal memory expandable up to 1TB | Dual SIM (nano+nano) dual-standby (4G+4G)Funtouch OS 11 based on Android 11 operating system with MediaTek Helio G80 octa core processor5000mAH lithium-ion battery (Type C) with 18W fast charging. 1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase. Box includes: Handset, Documentation, USB cable, USB power adapter, sim ejector pin, protective case, protective film (1 applied)"
169,(Renewed) Lava Flip,https://m.media-amazon.com/images/I/41tysC266jL._AC_UY218_.jpg,1489,https://www.amazon.in/dp/B08ZXQ5DCQ,B08ZXQ5DCQ,3.4/5,"₹1,752",Lava,This Certified Refurbished product is tested to work and look like new with minimal to no signs of wear & tear; the product comes with relevant accessories and is backed by a minimum six month supplier backed warranty; box may be generic,1k-10k,0.0,0,3.4/5 1k-10k Lava This Certified Refurbished product is tested to work and look like new with minimal to no signs of wear & tear; the product comes with relevant accessories and is backed by a minimum six month supplier backed warranty; box may be generic
170,"OPPO A31 (Mystery Black, 4GB RAM, 64GB Storage) with No Cost EMI/Additional Exchange Offers",https://m.media-amazon.com/images/I/71KCwNV6MuL._AC_UY218_.jpg,11490,https://www.amazon.in/dp/B084454YKR,B084454YKR,4.2/5,"₹12,990",OPPO,"12+2+2MP triple rear camera (12MP main camera+2MP macro lens+2MP depth camera) with Portrait bokeh, macro lens and dazzle color mode. 8MP front camera with AI beautification16.5 centimeters (6.5-inch) waterdrop multi touch screen with an 89% screen to body ratio , 1600 x 720 pixels resolution, 269 ppi pixel densityMemory, Storage & SIM: 4GB RAM , 64GB internal memory expandable up to 256GB , Dual SIM (nano+nano) dual-standby (4G+4G)ColorOS 6.1 operating system based on Android Pie v9.0 with 2.3GHz Mediatek P35 Octa-core processor, IMG GE8320 GPU4230 mAH lithium-polymer battery providing talk-time of 45 hours and standby time of 450 hours1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase. The box does not include earphones",10k-20k,4.0,64,"4.2/5 10k-20k OPPO 12+2+2MP triple rear camera (12MP main camera+2MP macro lens+2MP depth camera) with Portrait bokeh, macro lens and dazzle color mode. 8MP front camera with AI beautification16.5 centimeters (6.5-inch) waterdrop multi touch screen with an 89% screen to body ratio , 1600 x 720 pixels resolution, 269 ppi pixel densityMemory, Storage & SIM: 4GB RAM , 64GB internal memory expandable up to 256GB , Dual SIM (nano+nano) dual-standby (4G+4G)ColorOS 6.1 operating system based on Android Pie v9.0 with 2.3GHz Mediatek P35 Octa-core processor, IMG GE8320 GPU4230 mAH lithium-polymer battery providing talk-time of 45 hours and standby time of 450 hours1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase. The box does not include earphones"
171,"Realme C25Y (Metal Grey, 128 GB) (4 GB RAM)",https://m.media-amazon.com/images/I/41+r5uIAAAL._AC_UY218_.jpg,11990,https://www.amazon.in/dp/B09J8H7F4Q,B09J8H7F4Q,,"₹12,999",Realme,4 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.51 cm (6.5 inch) HD+ Display50MP + 2MP + 2MP | 8MP Front Camera5000 mAh BatteryUnisoc T610 Octa Core Processor,10k-20k,0.0,4, 10k-20k Realme 4 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.51 cm (6.5 inch) HD+ Display50MP + 2MP + 2MP | 8MP Front Camera5000 mAh BatteryUnisoc T610 Octa Core Processor
172,"Tecno Spark 7 (Magnet Black, 2GB RAM, 32 GB Storage) - 6000mAh Battery|16 MP Dual Camera| 6.52” Dot Notch Display",https://m.media-amazon.com/images/I/71xfGAQnHUS._AC_UY218_.jpg,7699,https://www.amazon.in/dp/B091FL32FW,B091FL32FW,3.9/5,"₹8,999",Tecno,"16MP AI dual rear Camera Quad Flash, 8MP Front Camera with dual front flash6000mAh powerful battery with 40 days standby6.52HD+Dot Notch Display, 20:9 wide aspect ratio2GB RAM, 32GB storage expandable up to 256GB, Dual SIM 4G+4G12 month warranty + One Time Screen Replacement for 100 days, Fast Fingerprint Sensor, Face Unlock",1k-10k,2.0,32,"3.9/5 1k-10k Tecno 16MP AI dual rear Camera Quad Flash, 8MP Front Camera with dual front flash6000mAh powerful battery with 40 days standby6.52HD+Dot Notch Display, 20:9 wide aspect ratio2GB RAM, 32GB storage expandable up to 256GB, Dual SIM 4G+4G12 month warranty + One Time Screen Replacement for 100 days, Fast Fingerprint Sensor, Face Unlock"
173,"Samsung Galaxy M31 (Space Black, 8GB RAM, 128GB Storage) 6 Months Free Screen Replacement for Prime",https://m.media-amazon.com/images/I/71OxJeyywSL._AC_UY218_.jpg,16999,https://www.amazon.in/dp/B07HGLM366,B07HGLM366,4.2/5,"₹21,999",Samsung,"Quad Camera Setup - 64MP (F1.8) Main Camera +8MP (F2.2) Ultra Wide Camera +5MP(F2.2) Depth Camera +5MP(F2.4) Macro Camera and 32MP (F2.0) front facing Camera6.4-inch(16.21 centimeters) Super Amoled - Infinity U Cut Display , FHD+ Resolution (2340 x 1080) , 404 ppi pixel density and 16M color supportAndroid v10.0 operating system with 2.3GHz + 1.7GHz Exynos 9611 Octa core processor , 8GB RAM, 128GB internal memory expandable up to 512GB and dual SIM6000 mAh Battery1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchasePlease contact Samsung helpline number 1800 407 267864 for any assistance related to device",10k-20k,8.0,128,"4.2/5 10k-20k Samsung Quad Camera Setup - 64MP (F1.8) Main Camera +8MP (F2.2) Ultra Wide Camera +5MP(F2.2) Depth Camera +5MP(F2.4) Macro Camera and 32MP (F2.0) front facing Camera6.4-inch(16.21 centimeters) Super Amoled - Infinity U Cut Display , FHD+ Resolution (2340 x 1080) , 404 ppi pixel density and 16M color supportAndroid v10.0 operating system with 2.3GHz + 1.7GHz Exynos 9611 Octa core processor , 8GB RAM, 128GB internal memory expandable up to 512GB and dual SIM6000 mAh Battery1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchasePlease contact Samsung helpline number 1800 407 267864 for any assistance related to device"
174,"OPPO A31 (Lake Green, 4GB RAM, 64GB Storage) with No Cost EMI/Additional Exchange Offers",https://m.media-amazon.com/images/I/71AHtKejSlL._AC_UY218_.jpg,11490,https://www.amazon.in/dp/B089MV4H2W,B089MV4H2W,4.2/5,"₹12,990",OPPO,"12+2+2MP triple rear camera with portrait bokeh, macro lens, dazzle color mode, AI beautification | 8MP front camera with AI beautification16.5 centimeters (6.5 Inch) waterdrop capacitive multi touchscreen with an 89% screen to body ratio | 1600 x 720 pixels resolution, 269 ppi pixel densityMemory, Storage & SIM: 4GB RAM | 64GB internal memory expandable up to 256GB | Dual SIM (nano+nano) dual-standby (4G+4G)ColorOS 6.1 operating system based on Android Pie v9.0 with 2.3GHz Mediatek P35 6765 octa core processor, MG GE8320 GPU4230mAh lithium-polymer battery providing talk-time of 45 hours and standby time of 450 hours1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchaseBox also includes: USB cable, sim tray ejector, pre-applied screen protector and protective case, booklet with warranty card and quick guide",10k-20k,4.0,64,"4.2/5 10k-20k OPPO 12+2+2MP triple rear camera with portrait bokeh, macro lens, dazzle color mode, AI beautification | 8MP front camera with AI beautification16.5 centimeters (6.5 Inch) waterdrop capacitive multi touchscreen with an 89% screen to body ratio | 1600 x 720 pixels resolution, 269 ppi pixel densityMemory, Storage & SIM: 4GB RAM | 64GB internal memory expandable up to 256GB | Dual SIM (nano+nano) dual-standby (4G+4G)ColorOS 6.1 operating system based on Android Pie v9.0 with 2.3GHz Mediatek P35 6765 octa core processor, MG GE8320 GPU4230mAh lithium-polymer battery providing talk-time of 45 hours and standby time of 450 hours1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchaseBox also includes: USB cable, sim tray ejector, pre-applied screen protector and protective case, booklet with warranty card and quick guide"
175,"Tecno Spark 7 Pro (Magnet Black, 4GB RAM 64GB Storage) + Tecno Ace A3",https://m.media-amazon.com/images/I/81QtFI43U6L._AC_UY218_.jpg,11573,https://www.amazon.in/dp/B09D2Q9D8R,B09D2Q9D8R,3.9/5,"₹14,489",Tecno,Product 1: 48MP AI Triple Rear Camera with Super Night ModeProduct 1: 6.6 Dot-in IPS display 180Hz Touch Sampling Rate 90Hz refresh rateProduct 1: Helio G80 Gaming ProcessorProduct 1: Bigger 4GB RAMProduct 2: Non stop music enjoyment | Up to 30 Hours standby timeProduct 2: Absolutely light | Only 4.5grams | Easy to wearProduct 2: BT 5.0 | Uninterrupted connectivityProduct 2: Charging Box | Safe and Convenient,10k-20k,4.0,64,3.9/5 10k-20k Tecno Product 1: 48MP AI Triple Rear Camera with Super Night ModeProduct 1: 6.6 Dot-in IPS display 180Hz Touch Sampling Rate 90Hz refresh rateProduct 1: Helio G80 Gaming ProcessorProduct 1: Bigger 4GB RAMProduct 2: Non stop music enjoyment | Up to 30 Hours standby timeProduct 2: Absolutely light | Only 4.5grams | Easy to wearProduct 2: BT 5.0 | Uninterrupted connectivityProduct 2: Charging Box | Safe and Convenient
176,"Vivo Y20T (Purist Blue, 6GB RAM, 64GB Storage) No Cost EMI/Additional Exchange Offers",https://m.media-amazon.com/images/I/410cF2+JRFL._AC_UY218_.jpg,15489,https://www.amazon.in/dp/B09J2HZQZH,B09J2HZQZH,,"₹19,490",Vivo,"13MP+2MP+2MP Rear Camera | 8MP Selfie Camera16.55cm (6.51"") HD+ Display and 1600 x 720 pixels resolution.Memory & SIM: 6GB RAM | 64GB internal memory | Dual SIM (nano+nano) dual-standby (4G).Funtouch OS 11.1 (based on Android 11) operating system with Qualcomm Snapdragon 662 processor.18W flash charging with 5000mAh battery (Type-C).",10k-20k,6.0,64," 10k-20k Vivo 13MP+2MP+2MP Rear Camera | 8MP Selfie Camera16.55cm (6.51"") HD+ Display and 1600 x 720 pixels resolution.Memory & SIM: 6GB RAM | 64GB internal memory | Dual SIM (nano+nano) dual-standby (4G).Funtouch OS 11.1 (based on Android 11) operating system with Qualcomm Snapdragon 662 processor.18W flash charging with 5000mAh battery (Type-C)."
177,"Lava Z4 Flame Red, 4GB RAM, 64GB Storage",https://m.media-amazon.com/images/I/71wZnYCNXUL._AC_UY218_.jpg,8799,https://www.amazon.in/dp/B08S346VXZ,B08S346VXZ,4.0/5,"₹10,499",Lava,"Best-in-class 16MP selfie cameraPowerful 2.3 GHz MediaTek Helio G35 Octa-core chipset (Hyoer-engine powered for enhanced gaming performance) with 4GB RAM and 64GB ROM13+5+2 MP AI Triple Camera with Beauty mode, Bokeh Mode, Night Mode, HDR Mode, Burst Mode, AI Scene DetectionBloat ware-free Stock Android 10 OS – Let’s you go the extra mile6.5” HD+ water-drop notch display with Corning Gorilla Glass 3 protection5000mAh battery (non-removable) | Face Unlock & Finger Print sensorMilitary grade certified durability standards1 Year Handset Warranty and 6 Months Warranty on AccessoriesThe Box does not contain earphones",1k-10k,4.0,64,"4.0/5 1k-10k Lava Best-in-class 16MP selfie cameraPowerful 2.3 GHz MediaTek Helio G35 Octa-core chipset (Hyoer-engine powered for enhanced gaming performance) with 4GB RAM and 64GB ROM13+5+2 MP AI Triple Camera with Beauty mode, Bokeh Mode, Night Mode, HDR Mode, Burst Mode, AI Scene DetectionBloat ware-free Stock Android 10 OS – Let’s you go the extra mile6.5” HD+ water-drop notch display with Corning Gorilla Glass 3 protection5000mAh battery (non-removable) | Face Unlock & Finger Print sensorMilitary grade certified durability standards1 Year Handset Warranty and 6 Months Warranty on AccessoriesThe Box does not contain earphones"
178,"iQOO Z3 5G (Cyber Blue, 6GB RAM, 128GB Storage) | India's First SD 768G 5G Processor | 55W FlashCharge | Upto 9 Months No Cost EMI | 6 Months Free Screen Replacement",https://m.media-amazon.com/images/I/615CXlFtDDS._AC_UY218_.jpg,17990,https://www.amazon.in/dp/B07WJTMPPP,B07WJTMPPP,4.3/5,"₹22,900",iQOO,"Qualcomm Snapdragon 768G 5G processor, 7nm chip and octa-core processor.55W FlashCharge can charge the 4400mAh battery up to 50% in just 19 minutes* and a full charge in just 50 minutes*64MP AF Main Camera with f/1.79 Aperture supported by GW3 sensor loaded with professional features like 4K videos @ 60FPS, EFB Autofocus Tracking and more. The device also comes with a 16MP Front Camera120Hz Refresh Rate | 180Hz Touch Sampling RateFive-layer liquid cooling system can reduce the core temperature by 10 degrees2 Years of Software Updates and 3 Years of Android Security Patches.",10k-20k,6.0,128,"4.3/5 10k-20k iQOO Qualcomm Snapdragon 768G 5G processor, 7nm chip and octa-core processor.55W FlashCharge can charge the 4400mAh battery up to 50% in just 19 minutes* and a full charge in just 50 minutes*64MP AF Main Camera with f/1.79 Aperture supported by GW3 sensor loaded with professional features like 4K videos @ 60FPS, EFB Autofocus Tracking and more. The device also comes with a 16MP Front Camera120Hz Refresh Rate | 180Hz Touch Sampling RateFive-layer liquid cooling system can reduce the core temperature by 10 degrees2 Years of Software Updates and 3 Years of Android Security Patches."
